perturbation,IFNGR2g3,IFNGR2g4,IFNGR1g4,IFNGR2g1,STAT1g3,STAT1g2,STAT1g1,JAK2g2,JAK2g1,JAK2g4,JAK2g3,IFNGR1g2,IFNGR2g2,IFNGR1g3,IFNGR1g1,CD86g4,STAT5Ag2,POU2F2g3,UBE2L6g1,STAT2g2,TNFRSF14g2,CAV1g3,STAT3g2,UBE2L6g4,STAT3g1,ATF2g1,IRF1g2,CUL3g1,CAV1g4,STAT2g4,UBE2L6g2,CMTM6g3,STAT2g3,CD86g1,PDCD1LG2g1,CMTM6g2,PDCD1LG2g4,MARCH8g1,CAV1g1,POU2F2g1,control,BRD4g4,BRD4g1,IRF7g1,POU2F2g2,STAT5Ag4,IRF7g2,CUL3g2,ETV7g3,ATF2g2,ATF2g3,NFKBIAg2,STAT5Ag1,STAT3g4,PDCD1LG2g2,MARCH8g4,TNFRSF14g1,STAT5Ag3,ETV7g4,BRD4g3,PDCD1LG2g3,ETV7g1,ETV7g2,STAT3g3,IRF7g4,MARCH8g3,CD86g3,ATF2g4,TNFRSF14g3,CAV1g2,CMTM6g1,MARCH8g2,CD86g2,STAT2g1,NFKBIAg1,SMAD4g3,SMAD4g2,SMAD4g1,SMAD4g4,IRF7g3,IRF1g1,NFKBIAg3,IRF1g4,IRF1g3
NFKBIAg1,-0.1648940131299073,-0.06656312990436168,0.050006510406119635,-0.10815897504067076,-0.027839572229583387,-0.15800696930940678,-0.17204971448228024,-0.2846917408153142,-0.22735307266745838,-0.25850277766086677,-0.17709525543174462,-0.22771339985392727,-0.2582270445109048,-0.2025093872190059,-0.14037855548735279,-0.2941858965185844,0.007974193985337665,0.0537442480743752,-0.10439387039534748,-0.04738446169582053,-0.12663001224234408,0.2120828718493911,-0.013699859986977068,0.0431243332905215,-0.09688791474777621,-0.006442292221898412,0.056894521429051576,-0.06636279224303701,0.26777696301639786,0.11076401477033548,-0.044791679681384505,-0.21167214058024772,-0.0708626351062088,0.07763295000058038,-0.10383667922652397,-0.05919820572708253,-0.004174500552243037,-0.07675271789230219,-0.12940217146215705,0.026029119009548955,-0.0545428011913003,0.09161271387991844,0.07419148454319369,-0.1864557708891041,-0.23251282342852755,-0.24519395448195994,-0.20060462919166244,0.10722490507099905,-0.14390938284578836,0.16319600832709652,0.0554483589468119,0.05040827217469429,0.2105981627235951,-0.019264212866983415,0.0762148821106072,0.1300586632456657,0.010254298464694622,0.14575382329949763,0.17849662842185737,0.06738313770290402,-0.1315051691294231,0.11012131392004197,0.3218371388437017,0.0714628062699546,0.048043796648453416,0.18762038499475506,0.10880587608792654,0.2935965759767407,0.10788821526469376,0.010508602401923266,0.14014297951885418,0.03205543328498989,0.13966414460315293,0.032332980698641066,1.0,0.18391625967005926,0.3475732448910687,0.28823616637200067,0.28958472477101943,0.006412982422778622,0.11306944201116559,0.16980703100280536,-0.08942938325193572,0.017974163626156375
SMAD4g3,0.012800038770328558,0.06063333801635856,0.012672164008762659,-0.00903981613013768,-0.03174467370780084,0.022278122414332212,0.00842659323144328,-0.08683453858510815,-0.020576421532807795,-0.14809827670406867,-0.04812463878497841,-0.12110853120033044,-0.12634192765634444,-0.13957408129535231,-0.100156740057622,0.16982001745683706,0.027662082833060226,0.060954443887737374,-0.22555088211574492,-0.14619621819562056,-0.06526863689267107,-0.06258853965783265,-0.0072357406893956136,-0.10767909986398985,-0.08860312191110085,-0.0011765678709909006,-0.14006802085761033,0.01863834780418289,0.1149192254741136,0.12023885163735638,-0.11498381810548118,-0.027150093871185537,-0.1110612970199531,-0.20111497254202373,-0.035972094942620506,0.01565887591951035,-0.06073578586279395,-0.18612022581562293,-0.20771824202256542,-0.17822882948372246,-0.08116163374951074,-0.11120447434209578,-0.05883820043686703,-0.23750659865453347,-0.10168632336496597,-0.13895159871935045,-0.08927759247281615,0.0931083235251817,0.03608317293980534,0.024071448921109313,0.016218178990092365,0.09672360193266817,0.08457793325731194,0.04606142400233901,-0.11062417157409672,-0.0221709044442468,-0.13804150854421315,-0.05312247949307261,-0.11761262852342852,0.006926932117895271,-0.046559303961185065,-0.11743486739572763,0.017042997306641057,-0.10458369061070832,-0.09869535749599392,-0.13019678337539187,-0.06126356354675513,0.08612633677031858,-0.10309256314370292,-0.0346117285532506,-0.14874864773744026,-0.0030164940821094726,0.03041281125302025,0.11162613229233548,0.18391625967005926,1.0,0.5869532024820892,0.5526689381275144,0.40852570033824515,0.14966653075225828,-0.008062834974407157,-0.08517345670484497,0.10269801967033132,0.04494257586974335
SMAD4g2,0.2762833948771952,0.3684873872858702,0.16064525101379665,0.08588633793237546,0.12980336002794665,0.25755184203942777,0.18589728774911785,0.13605945699270933,0.24077929711712687,0.0196675578777155,0.07562841414051788,-0.20462694220528943,-0.09015494749502437,-0.03293271907743113,0.059934810847466054,-0.10973363283398765,-0.019894406209962617,-0.06154240447864314,-0.21048303980423402,-0.21638654661440593,-0.17644462234106947,-0.06636345981487948,-0.16674475321444263,0.028439516273782228,-0.21251593216109443,-0.13398415244386078,-0.15287974922338965,0.01710765808824474,-0.005320177068179674,-0.07351204743326217,-0.2620228303450418,-0.16174713605620583,-0.13692436737050012,-0.28861374184332544,-0.19332910364742023,-0.19977614960617474,-0.19966489299059462,-0.3130583413426183,-0.37174283932910707,-0.3279802254039127,-0.2621193568264566,-0.31799482904235676,-0.2285503239791897,-0.28938925970672374,-0.33429389797705816,-0.20380212221300031,-0.25869652349312217,-0.11269332824136598,-0.22687009839917918,-0.10747018244210596,-0.020269055460984946,0.049587943666143115,0.001643460996499849,-0.047945350092328566,-0.01622872645556667,0.06272716002624225,-0.12803605806446772,0.08807847303671971,-0.1422516023047009,-0.025993760188288726,-0.14914631787340987,-0.143248187517781,0.06260657405073554,0.0773210042254404,0.002950989674411368,0.053377224421157485,0.07323966172403308,0.08778507769817322,0.0022576071585969338,0.0027371451586392513,-0.0020318018000130347,0.14106349955020983,0.1559805778251422,0.27418385522609334,0.3475732448910687,0.5869532024820892,1.0,0.6047529240049144,0.6219031664527087,0.15267697478254497,-0.09347778975048854,0.1655257841013344,0.0913340952493457,-0.019464410069050097
SMAD4g1,0.08147177340753713,0.16206342736694948,0.0007802571794788764,0.07589102528407288,0.07560527318992727,0.08621117411446755,0.02778577062871014,0.0160244745382935,0.04629068708384802,-0.033306039652061185,0.06911653654432759,-0.11439225155652089,-0.05621562778836441,-0.060998540489480085,0.010116090557268571,-0.06832347184952058,-0.05712660715016509,0.009071588080514642,-0.22411086741516567,-0.0471935519287759,-0.043460808185067715,-0.09711834675857833,-0.1425806161735999,0.001685766823438942,-0.21617322586494767,0.055077638970167424,-0.02920893830257445,-0.09283248339235825,0.06927095812244431,0.006356589981533861,-0.2013148700360695,0.045470995220679614,-0.045142697643253855,-0.18832074657760695,-0.19179462002635012,-0.06583049237169714,-0.1655096111269032,-0.1850349378464084,-0.3155183756861658,-0.21549631256966031,-0.09293845375482493,-0.11138938596635065,-0.04257963367626644,-0.27158138858158104,-0.23952262581375372,-0.17599977044546858,-0.19531600653750056,-0.09572162628176392,-0.17240976892825033,-0.09733663669107356,-0.07741038570041485,0.0053522289519835784,0.058183008148367084,0.07384451463756035,-0.00026477727343597455,-0.03806975504566092,-0.07032132120427842,-0.06278079303339398,-0.17400500659943016,-0.04488239171007289,-0.18289708867309032,-0.07588549140404434,0.10610094498044835,-0.0594417921870339,0.008856737942200339,-0.03117425600706691,0.010884639114914907,0.0052489179314907045,-0.17505536955612783,-0.004307569353507142,0.06757616357751159,0.045971747932097955,0.10455086910642654,0.1785757724558935,0.28823616637200067,0.5526689381275144,0.6047529240049144,1.0,0.5234837548514887,0.10221063096172689,0.033229823734394086,0.019518673087125696,0.0696769659937528,-0.10757904504516906
SMAD4g4,0.19415390993586654,0.1962820952111577,0.0056499280716681664,-0.029290036666132006,-0.015406827520206225,0.19124410807700845,-0.01608053572763276,0.008591907761923312,0.0751822959379647,-0.007756629332987935,0.05784077224991682,-0.14511602059236964,-0.04543672149154722,-0.01852167893392287,-0.10558654397218671,-0.10630673362824954,-0.1134062344915639,-0.028422931836513343,-0.23331664960088375,-0.1781168829522509,-0.020721167514109382,-0.04691143683953834,0.011649991604239173,-0.04970787289531429,-0.18293616078317892,-0.05065404820553662,-0.13026062569335065,-0.06335879299019276,0.05273153035056789,-0.048002739303721766,-0.14803940444543745,-0.10107555934126546,-0.10390456038710319,-0.16159453409690075,-0.2017721344087581,-0.1289524086225271,-0.20276634772002647,-0.1695707084818045,-0.27423450946953265,-0.3005127959321075,-0.07836326858389424,-0.11273768493545824,-0.18793921533464572,-0.16708543202221826,-0.1445935250908955,-0.18061692834720483,-0.26339066010102963,-0.11236659233819005,-0.16410514191301612,-0.09694038482446478,-0.07177226464572539,0.10822031462976532,-0.03699937548841585,0.012614408967659722,-0.054497366689343484,0.08511101752058658,-0.04151186061866907,0.07597494149657819,-0.07551013254407575,0.059008468087606736,-0.09279110812078431,-0.09441574006013842,0.12951565650541066,0.139796345553755,0.08117953162516699,0.007945383374211253,0.0702882655102097,-0.0808798802745526,-0.03576810859595118,0.06316951668011923,-0.02541495357980607,0.032490023814861865,0.2083320954953265,0.23629089782437385,0.28958472477101943,0.40852570033824515,0.6219031664527087,0.5234837548514887,1.0,0.018483849898197093,-0.013829510993197767,0.11316716294025067,-0.031261906112898225,0.18939219841377142
IRF7g3,0.11785561092542522,0.24166637830561405,-0.09124783339843602,-0.0184770133059836,-0.057516231651595404,0.0638355717903074,0.11841263623886787,-0.005901270486670105,0.1232415365925309,-0.034566090880298585,0.026123888054926894,-0.12702887692991857,-0.0022045715273853374,-0.21069390162425358,0.0338021488662234,-0.10147608470875175,0.09711687171608704,0.04687418122264535,-0.09216281654256059,-0.08505273943113617,-0.09760826779712764,0.06736654795724308,0.01051366122427915,0.1702599916079995,-0.09192856237750831,0.13304183657064791,-0.031877877380205734,-0.01720901179347694,0.04525992045321223,-0.24438813932944203,0.010686149361413409,-0.17625352882113626,-0.2099106590566044,-0.12849214487756158,-0.04616954226465424,-0.04105768356656944,-0.00934842557691128,0.05346542702103983,-0.146082833490905,-0.04407822882155818,-0.13904855925482013,-0.03546622655581799,-0.12223104141680072,-0.17132833395924865,0.03685635572746044,-0.2292488886546934,-0.022031891697390223,-0.17470097675802998,-0.11474189385591484,-0.0861222488424818,-0.18087728219962812,0.03023728028804491,-0.07633481993101295,0.3177562861723425,-0.03477658701621054,-0.06358522002053622,0.09330318723794014,-0.06877294953034888,-0.10217837480746729,-0.2314903276770767,-0.12733330639968665,0.09081253948033906,0.12712943065842064,0.09584636888631606,-0.1003666170900565,0.05802821756809698,0.06429559292630273,0.1470282600844617,0.09723335671626408,0.11553892441054123,-0.08118013683346281,0.04846474316915832,0.14843750410931353,0.170289394937685,0.006412982422778622,0.14966653075225828,0.15267697478254497,0.10221063096172689,0.018483849898197093,1.0,0.020324119478772603,0.21325010147469806,-0.007983856961320611,0.029930995079456704
IRF1g1,-0.08645071009640554,-0.05409803264203297,0.014635426409766861,-0.0068459035208535595,0.10301301468438116,0.0030294030403246633,0.043239774865365815,-0.08692746017577885,-0.08140871269798734,-0.1230913091819942,-0.13292429180042845,-0.0859434658474556,-0.11455642097823292,-0.07363728295862766,-0.18491391164558477,0.02243236654254323,0.09487750215959144,0.14232404070674523,-0.16807499398274084,-0.12261035473406869,0.17381768454724694,-0.01613799948475917,-0.16512616393179366,-0.009906963652423557,0.26424011778360224,0.10121883422096685,0.32532407713473543,0.24162459500528125,0.11176403108101586,0.18387700424462666,-0.11615141280814849,-0.1266703817275827,-0.17793361268134109,-0.04777195044259166,0.052305866374767584,0.17708497636282688,-0.03370515059507686,-0.1004543048732419,-0.25890109366004305,-0.040617639935486775,-0.05553253623547739,-0.06453884807887493,0.008957652639717659,-0.11414448874869966,-0.014782916134927968,-0.00825568162710045,-0.05103640595399435,0.22053314843277086,-0.02180818586226192,-0.08201154567590363,-0.016832540690115805,0.01105140264439515,0.0713415503720284,-0.0020130124897592325,0.07180139385334657,0.029190599569897665,-0.09019925684578826,-0.11640399952875853,-0.08528123533489357,-0.0498078527900273,-0.06016677988770116,-0.15287538712191823,-0.15764355502775385,-0.1278130228613244,-0.06608286461125903,-0.09186496368635441,-0.07179823530044234,0.060692311510988445,-0.04118779223042003,-0.00336615464351143,0.049702772562211124,0.06427927715102508,-0.20658220606858227,-0.17207463797317016,0.11306944201116559,-0.008062834974407157,-0.09347778975048854,0.033229823734394086,-0.013829510993197767,0.020324119478772603,1.0,0.2552601731916239,0.291006850928629,0.298038049701177
NFKBIAg3,0.11506118760300121,0.29461528971182255,-0.043204981064914987,0.016289033046458613,0.07006577143055914,0.04037746161337966,0.022119649424596644,0.027663557256797193,0.12128890237042182,-0.11803991252845274,-0.1365633865329759,0.008894560821033121,-0.15440167493351428,-0.13343365044844333,-0.15529818197506387,0.07478346742390507,0.20580171804965663,0.13697015729596995,0.0519656772001962,0.022042170755275807,-0.1271413885723915,0.1118883389766242,-0.14029521711104384,-0.04853052985283419,0.0537756722836518,0.009329845607404219,-0.06286539609133913,-0.01648223550691289,-0.010643903047388038,-0.0249749275928547,-0.010268513972677595,-0.27995715529031046,-0.031142484698794763,0.022892025186277105,0.0013237630281413301,-0.16104281840556753,-0.16132926140087536,-0.2510979845222159,-0.16999699717912858,-0.17304794625709352,-0.34815041943301084,-0.4350529683077973,-0.1938841332314442,-0.2262050269603221,-0.29025310675381893,-0.1947127468307519,-0.07332687356999792,0.0007923448416586434,-0.15642195555142147,0.04429755074137586,0.06318772913075027,0.08738569949337881,0.011790409732325702,0.011017896386922257,-0.017777363575533296,0.06960580789643486,0.17311415934231858,0.27082235577019687,0.09800052227226454,0.2337695598011203,-0.001976734650544069,0.21755395209072675,-0.041135258581144474,0.05649626010781389,0.02259173030353763,0.009631388938791419,-0.010655665514284427,-0.1435994371263509,0.041160476486674036,0.11500283818299574,0.10421855023261542,0.20663498208833783,0.17659310299532094,-0.01691517382130915,0.16980703100280536,-0.08517345670484497,0.1655257841013344,0.019518673087125696,0.11316716294025067,0.21325010147469806,0.2552601731916239,1.0,0.14277701427839784,0.22312612018378664
IRF1g4,0.10688595859906845,0.2548914009632345,0.23979461704559152,0.12588488035195622,0.032015799510854225,0.15816971358687895,0.10055805420171203,0.1313558094966442,0.18047163171847358,0.01946528699934573,0.03123304269752388,-0.01040844273741057,-0.08615502405679619,-0.0008878162759071969,-0.04436766074924649,0.04344294634303715,-0.03772706381264992,0.033810555380662195,-0.13969462922039688,-0.076143162478028,-0.10728178022427819,-0.17576819607203123,-0.17797278319154758,-0.09508079774815413,-0.060291315267935366,-0.12290516937762498,0.20499229490645526,0.05049541606443939,-0.05317232826215183,-0.1366176908505343,-0.01519573256964012,-0.13591464371344297,-0.1591503058698515,-0.1133183967279433,-0.09993118391572355,-0.09018483049359656,-0.13835576546721925,-0.20065722641138128,-0.23268849485376478,-0.09782683580922955,-0.15200366812495616,-0.3178019309432887,-0.18626148650547475,-0.19327654937013242,-0.19636646605129937,-0.07625270202005209,-0.05392306016572225,-0.0027678287903701564,-0.07048702583742114,-0.017122807705688792,-0.02190908954055081,0.02227228438921588,0.05721361430747024,0.08524072196092108,-0.1723031636108199,0.08419698156170807,-0.09106973029311027,0.06627680309416803,-0.0049637691867064765,0.017972190554096868,-0.17138330305177335,-0.023960373673503,-0.0225963898174841,-0.08142117578549411,0.027833744871712057,-0.024149720758429128,-0.08200224900873725,-0.15098662104008434,0.040421015690887054,-0.1548246460708653,-0.007838929526456343,0.1729910479716391,0.07089229398533817,-0.040442741530783,-0.08942938325193572,0.10269801967033132,0.0913340952493457,0.0696769659937528,-0.031261906112898225,-0.007983856961320611,0.291006850928629,0.14277701427839784,1.0,0.5991773973524307
IRF1g3,0.14957014325478946,0.21452742605920705,0.16135377690850744,0.0765771937484174,0.09183161829394397,0.1666975935874165,0.07996095732099388,0.18517552154634329,0.13662140967685588,0.05864790343117744,0.054010457485594646,0.09650372824490538,-0.11837520153974697,-0.012394536088612922,-0.05762703999470551,0.02551470181393601,-0.17236588246278928,0.11981026737573314,-0.04752145151695853,-0.11618123845730112,-0.11854310353106624,-0.005766539244898539,-0.09701180288705358,0.012190898577194147,-0.08926334900756075,-0.10065411294487471,0.08845558440480955,0.04282344844210506,-0.12142581299525465,-0.1479243234606353,-0.06662638870411912,-0.2093374317039683,-0.18489418930852713,-0.2097463932341477,0.0021243340426909552,-0.2257556891803441,-0.08239104061794898,-0.2387295443681001,-0.2712792736014795,-0.15547494066750625,-0.2360373572128966,-0.26449636154451545,-0.298891340354718,-0.1693175994381937,-0.11825945560048938,-0.10400136275020247,-0.15643272497184374,-0.09190648743966956,-0.09738530976234262,-0.05242524297193944,-0.07255002615660845,0.02114930315094121,0.012720160480716298,-0.06788824029274271,-0.05373287726357213,0.025164846914555002,-0.16864356512124007,0.04048904980829493,0.01663419704236001,0.02835048316043622,0.00013326449811694224,0.19281729305949943,-0.055768309641343466,0.009999179116648287,0.11480789507669907,0.11260485040471908,0.05192229643860864,-0.06474354246806711,-0.04578929586269237,0.15025985680810258,0.08075506397518377,0.07414869783832535,0.12132850392816376,0.06100915793669513,0.017974163626156375,0.04494257586974335,-0.019464410069050097,-0.10757904504516906,0.18939219841377142,0.029930995079456704,0.298038049701177,0.22312612018378664,0.5991773973524307,1.0
